AÑO FISCAL;SALARIO MENSUAL;RETENCION MENSUAL
2021;219350;43420.44
2021;219400;43432.94
2021;219450;43445.44
2021;219500;43457.94
2021;219550;43470.44
2021;219600;43482.94
2021;219650;43495.44
2021;219700;43507.94
2021;219750;43520.44
2021;219800;43532.94
2021;219850;43545.44
2021;219900;43557.94
2021;219950;43570.44
2021;220000;43582.94
2021;220050;43595.44
2021;220100;43607.94
2021;220150;43620.44
2021;220200;43632.94
2021;220250;43645.44
2021;220300;43657.94
2021;220350;43670.44
2021;220400;43682.94
2021;220450;43695.44
2021;220500;43707.94
2021;220550;43720.44
2021;220600;43732.94
2021;220650;43745.44
2021;220700;43757.94
2021;220750;43770.44
2021;220800;43782.94
2021;220850;43795.44
2021;220900;43807.94
2021;220950;43820.44
2021;221000;43832.94
2021;221050;43845.44
2021;221100;43857.94
2021;221150;43870.44
2021;221200;43882.94
2021;221250;43895.44
2021;221300;43907.94
2021;221350;43920.44
2021;221400;43932.94
2021;221450;43945.44
2021;221500;43957.94
2021;221550;43970.44
2021;221600;43982.94
2021;221650;43995.44
2021;221700;44007.94
2021;221750;44020.44
2021;221800;44032.94
2021;221850;44045.44
2021;221900;44057.94
2021;221950;44070.44
2021;222000;44082.94
2021;222050;44095.44
2021;222100;44107.94
2021;222150;44120.44
2021;222200;44132.94
2021;222250;44145.44
2021;222300;44157.94
2021;222350;44170.44
2021;222400;44182.94
2021;222450;44195.44
2021;222500;44207.94
2021;222550;44220.44
2021;222600;44232.94
2021;222650;44245.44
2021;222700;44257.94
2021;222750;44270.44
2021;222800;44282.94
2021;222850;44295.44
2021;222900;44307.94
2021;222950;44320.44
2021;223000;44332.94
2021;223050;44345.44
2021;223100;44357.94
2021;223150;44370.44
2021;223200;44382.94
2021;223250;44395.44
2021;223300;44407.94
2021;223350;44420.44
2021;223400;44432.94
2021;223450;44445.44
2021;223500;44457.94
2021;223550;44470.44
2021;223600;44482.94
2021;223650;44495.44
2021;223700;44507.94
2021;223750;44520.44
2021;223800;44532.94
2021;223850;44545.44
2021;223900;44557.94
2021;223950;44570.44
2021;224000;44582.94
2021;224050;44595.44
2021;224100;44607.94
2021;224150;44620.44
2021;224200;44632.94
2021;224250;44645.44
2021;224300;44657.94
2021;224350;44670.44
2021;224400;44682.94
2021;224450;44695.44
2021;224500;44707.94
2021;224550;44720.44
2021;224600;44732.94
2021;224650;44745.44
2021;224700;44757.94
2021;224750;44770.44
2021;224800;44782.94
2021;224850;44795.44
2021;224900;44807.94
2021;224950;44820.44
2021;225000;44832.94
2021;225050;44845.44
2021;225100;44857.94
2021;225150;44870.44
2021;225200;44882.94
2021;225250;44895.44
2021;225300;44907.94
2021;225350;44920.44
2021;225400;44932.94
2021;225450;44945.44
2021;225500;44957.94
2021;225550;44970.44
2021;225600;44982.94
2021;225650;44995.44
2021;225700;45007.94
2021;225750;45020.44
2021;225800;45032.94
2021;225850;45045.44
2021;225900;45057.94
2021;225950;45070.44
2021;226000;45082.94
2021;226050;45095.44
2021;226100;45107.94
2021;226150;45120.44
2021;226200;45132.94
2021;226250;45145.44
2021;226300;45157.94
2021;226350;45170.44
2021;226400;45182.94
2021;226450;45195.44
2021;226500;45207.94
2021;226550;45220.44
2021;226600;45232.94
2021;226650;45245.44
2021;226700;45257.94
2021;226750;45270.44
2021;226800;45282.94
2021;226850;45295.44
2021;226900;45307.94
2021;226950;45320.44
2021;227000;45332.94
2021;227050;45345.44
2021;227100;45357.94
2021;227150;45370.44
2021;227200;45382.94
2021;227250;45395.44
2021;227300;45407.94
2021;227350;45420.44
2021;227400;45432.94
2021;227450;45445.44
2021;227500;45457.94
2021;227550;45470.44
2021;227600;45482.94
2021;227650;45495.44
2021;227700;45507.94
2021;227750;45520.44
2021;227800;45532.94
2021;227850;45545.44
2021;227900;45557.94
2021;227950;45570.44
2021;228000;45582.94
2021;228050;45595.44
2021;228100;45607.94
2021;228150;45620.44
2021;228200;45632.94
2021;228250;45645.44
2021;228300;45657.94
2021;228350;45670.44
2021;228400;45682.94
2021;228450;45695.44
2021;228500;45707.94
2021;228550;45720.44
2021;228600;45732.94
2021;228650;45745.44
2021;228700;45757.94
2021;228750;45770.44
2021;228800;45782.94
2021;228850;45795.44
2021;228900;45807.94
2021;228950;45820.44
2021;229000;45832.94
2021;229050;45845.44
2021;229100;45857.94
2021;229150;45870.44
2021;229200;45882.94
2021;229250;45895.44
2021;229300;45907.94
2021;229350;45920.44
2021;229400;45932.94
2021;229450;45945.44
2021;229500;45957.94
2021;229550;45970.44
2021;229600;45982.94
2021;229650;45995.44
2021;229700;46007.94
2021;229750;46020.44
2021;229800;46032.94
2021;229850;46045.44
2021;229900;46057.94
2021;229950;46070.44
2021;230000;46082.94
2021;230050;46095.44
2021;230100;46107.94
2021;230150;46120.44
2021;230200;46132.94
2021;230250;46145.44
2021;230300;46157.94
2021;230350;46170.44
2021;230400;46182.94
2021;230450;46195.44
2021;230500;46207.94
2021;230550;46220.44
2021;230600;46232.94
2021;230650;46245.44
2021;230700;46257.94
2021;230750;46270.44
2021;230800;46282.94
2021;230850;46295.44
2021;230900;46307.94
2021;230950;46320.44
2021;231000;46332.94
2021;231050;46345.44
2021;231100;46357.94
2021;231150;46370.44
2021;231200;46382.94
2021;231250;46395.44
2021;231300;46407.94
2021;231350;46420.44
2021;231400;46432.94
2021;231450;46445.44
2021;231500;46457.94
2021;231550;46470.44
2021;231600;46482.94
2021;231650;46495.44
2021;231700;46507.94
2021;231750;46520.44
2021;231800;46532.94
2021;231850;46545.44
2021;231900;46557.94
2021;231950;46570.44
2021;232000;46582.94
2021;232050;46595.44
2021;232100;46607.94
2021;232150;46620.44
2021;232200;46632.94
2021;232250;46645.44
2021;232300;46657.94
2021;232350;46670.44
2021;232400;46682.94
2021;232450;46695.44
2021;232500;46707.94
2021;232550;46720.44
2021;232600;46732.94
2021;232650;46745.44
2021;232700;46757.94
2021;232750;46770.44
2021;232800;46782.94
2021;232850;46795.44
2021;232900;46807.94
2021;232950;46820.44
2021;233000;46832.94
2021;233050;46845.44
2021;233100;46857.94
2021;233150;46870.44
2021;233200;46882.94
2021;233250;46895.44
2021;233300;46907.94
2021;233350;46920.44
2021;233400;46932.94
2021;233450;46945.44
2021;233500;46957.94
2021;233550;46970.44
2021;233600;46982.94
2021;233650;46995.44
2021;233700;47007.94
2021;233750;47020.44
2021;233800;47032.94
2021;233850;47045.44
2021;233900;47057.94
2021;233950;47070.44
2021;234000;47082.94
2021;234050;47095.44
2021;234100;47107.94
2021;234150;47120.44
2021;234200;47132.94
2021;234250;47145.44
2021;234300;47157.94
2021;234350;47170.44
2021;234400;47182.94
2021;234450;47195.44
2021;234500;47207.94
2021;234550;47220.44
2021;234600;47232.94
2021;234650;47245.44
2021;234700;47257.94
2021;234750;47270.44
2021;234800;47282.94
2021;234850;47295.44
2021;234900;47307.94
2021;234950;47320.44
2021;235000;47332.94
2021;235050;47345.44
2021;235100;47357.94
2021;235150;47370.44
2021;235200;47382.94
2021;235250;47395.44
2021;235300;47407.94
2021;235350;47420.44
2021;235400;47432.94
2021;235450;47445.44
2021;235500;47457.94
2021;235550;47470.44
2021;235600;47482.94
2021;235650;47495.44
2021;235700;47507.94
2021;235750;47520.44
2021;235800;47532.94
2021;235850;47545.44
2021;235900;47557.94
2021;235950;47570.44
2021;236000;47582.94
2021;236050;47595.44
2021;236100;47607.94
2021;236150;47620.44
2021;236200;47632.94
2021;236250;47645.44
2021;236300;47657.94
2021;236350;47670.44
2021;236400;47682.94
2021;236450;47695.44
2021;236500;47707.94
2021;236550;47720.44
2021;236600;47732.94
2021;236650;47745.44
2021;236700;47757.94
2021;236750;47770.44
2021;236800;47782.94
2021;236850;47795.44
2021;236900;47807.94
2021;236950;47820.44
2021;237000;47832.94
2021;237050;47845.44
2021;237100;47857.94
2021;237150;47870.44
2021;237200;47882.94
2021;237250;47895.44
2021;237300;47907.94
2021;237350;47920.44
2021;237400;47932.94
2021;237450;47945.44
2021;237500;47957.94
2021;237550;47970.44
2021;237600;47982.94
2021;237650;47995.44
2021;237700;48007.94
2021;237750;48020.44
2021;237800;48032.94
2021;237850;48045.44
2021;237900;48057.94
2021;237950;48070.44
2021;238000;48082.94
2021;238050;48095.44
2021;238100;48107.94
2021;238150;48120.44
2021;238200;48132.94
2021;238250;48145.44
2021;238300;48157.94
2021;238350;48170.44
2021;238400;48182.94
2021;238450;48195.44
2021;238500;48207.94
2021;238550;48220.44
2021;238600;48232.94
2021;238650;48245.44
2021;238700;48257.94
2021;238750;48270.44
2021;238800;48282.94
2021;238850;48295.44
2021;238900;48307.94
2021;238950;48320.44
2021;239000;48332.94
2021;239050;48345.44
2021;239100;48357.94
2021;239150;48370.44
2021;239200;48382.94
2021;239250;48395.44
2021;239300;48407.94
2021;239350;48420.44
2021;239400;48432.94
2021;239450;48445.44
2021;239500;48457.94
2021;239550;48470.44
2021;239600;48482.94
2021;239650;48495.44
2021;239700;48507.94
2021;239750;48520.44
2021;239800;48532.94
2021;239850;48545.44
2021;239900;48557.94
2021;239950;48570.44
2021;240000;48582.94
2021;240050;48595.44
2021;240100;48607.94
2021;240150;48620.44
2021;240200;48632.94
2021;240250;48645.44
2021;240300;48657.94
2021;240350;48670.44
2021;240400;48682.94
2021;240450;48695.44
2021;240500;48707.94
2021;240550;48720.44
2021;240600;48732.94
2021;240650;48745.44
2021;240700;48757.94
2021;240750;48770.44
2021;240800;48782.94
2021;240850;48795.44
2021;240900;48807.94
2021;240950;48820.44
2021;241000;48832.94
2021;241050;48845.44
2021;241100;48857.94
2021;241150;48870.44
2021;241200;48882.94
2021;241250;48895.44
2021;241300;48907.94
2021;241350;48920.44
2021;241400;48932.94
2021;241450;48945.44
2021;241500;48957.94
2021;241550;48970.44
2021;241600;48982.94
2021;241650;48995.44
2021;241700;49007.94
2021;241750;49020.44
2021;241800;49032.94
2021;241850;49045.44
2021;241900;49057.94
2021;241950;49070.44
2021;242000;49082.94
2021;242050;49095.44
2021;242100;49107.94
2021;242150;49120.44
2021;242200;49132.94
2021;242250;49145.44
2021;242300;49157.94
2021;242350;49170.44
2021;242400;49182.94
2021;242450;49195.44
2021;242500;49207.94
2021;242550;49220.44
2021;242600;49232.94
2021;242650;49245.44
2021;242700;49257.94
2021;242750;49270.44
2021;242800;49282.94
2021;242850;49295.44
2021;242900;49307.94
2021;242950;49320.44
2021;243000;49332.94
2021;243050;49345.44
2021;243100;49357.94
2021;243150;49370.44
2021;243200;49382.94
2021;243250;49395.44
2021;243300;49407.94
2021;243350;49420.44
2021;243400;49432.94
2021;243450;49445.44
2021;243500;49457.94
2021;243550;49470.44
2021;243600;49482.94
2021;243650;49495.44
2021;243700;49507.94
2021;243750;49520.44
2021;243800;49532.94
2021;243850;49545.44
2021;243900;49557.94
2021;243950;49570.44
2021;244000;49582.94
2021;244050;49595.44
2021;244100;49607.94
2021;244150;49620.44
2021;244200;49632.94
2021;244250;49645.44
2021;244300;49657.94
2021;244350;49670.44
2021;244400;49682.94
2021;244450;49695.44
2021;244500;49707.94
2021;244550;49720.44
2021;244600;49732.94
2021;244650;49745.44
2021;244700;49757.94
2021;244750;49770.44
2021;244800;49782.94
2021;244850;49795.44
2021;244900;49807.94
2021;244950;49820.44
2021;245000;49832.94
2021;245050;49845.44
2021;245100;49857.94
2021;245150;49870.44
2021;245200;49882.94
2021;245250;49895.44
2021;245300;49907.94
2021;245350;49920.44
2021;245400;49932.94
2021;245450;49945.44
2021;245500;49957.94
2021;245550;49970.44
2021;245600;49982.94
2021;245650;49995.44
2021;245700;50007.94
2021;245750;50020.44
2021;245800;50032.94
2021;245850;50045.44
2021;245900;50057.94
2021;245950;50070.44
2021;246000;50082.94
2021;246050;50095.44
2021;246100;50107.94
2021;246150;50120.44
2021;246200;50132.94
2021;246250;50145.44
2021;246300;50157.94
2021;246350;50170.44
2021;246400;50182.94
2021;246450;50195.44
2021;246500;50207.94
2021;246550;50220.44
2021;246600;50232.94
2021;246650;50245.44
2021;246700;50257.94
2021;246750;50270.44
2021;246800;50282.94
2021;246850;50295.44
2021;246900;50307.94
2021;246950;50320.44
2021;247000;50332.94
2021;247050;50345.44
2021;247100;50357.94
2021;247150;50370.44
2021;247200;50382.94
2021;247250;50395.44
2021;247300;50407.94
2021;247350;50420.44
2021;247400;50432.94
2021;247450;50445.44
2021;247500;50457.94
2021;247550;50470.44
2021;247600;50482.94
2021;247650;50495.44
2021;247700;50507.94
2021;247750;50520.44
2021;247800;50532.94
2021;247850;50545.44
2021;247900;50557.94
2021;247950;50570.44
2021;248000;50582.94
2021;248050;50595.44
2021;248100;50607.94
2021;248150;50620.44
2021;248200;50632.94
2021;248250;50645.44
2021;248300;50657.94
2021;248350;50670.44
2021;248400;50682.94
2021;248450;50695.44
2021;248500;50707.94
2021;248550;50720.44
2021;248600;50732.94
2021;248650;50745.44
2021;248700;50757.94
2021;248750;50770.44
2021;248800;50782.94
2021;248850;50795.44
2021;248900;50807.94
2021;248950;50820.44
2021;249000;50832.94
2021;249050;50845.44
2021;249100;50857.94
2021;249150;50870.44
2021;249200;50882.94
2021;249250;50895.44
2021;249300;50907.94
2021;249350;50920.44
2021;249400;50932.94
2021;249450;50945.44
2021;249500;50957.94
2021;249550;50970.44
2021;249600;50982.94
2021;249650;50995.44
2021;249700;51007.94
2021;249750;51020.44
2021;249800;51032.94
2021;249850;51045.44
2021;249900;51057.94
2021;249950;51070.44
2021;250000;51082.94
2021;250050;51095.44
2021;250100;51107.94
2021;250150;51120.44
2021;250200;51132.94
2021;250250;51145.44
2021;250300;51157.94
2021;250350;51170.44
2021;250400;51182.94
2021;250450;51195.44
2021;250500;51207.94
2021;250550;51220.44
2021;250600;51232.94
2021;250650;51245.44
2021;250700;51257.94
2021;250750;51270.44
2021;250800;51282.94
2021;250850;51295.44
2021;250900;51307.94
2021;250950;51320.44
2021;251000;51332.94
2021;251050;51345.44
2021;251100;51357.94
2021;251150;51370.44
2021;251200;51382.94
2021;251250;51395.44
2021;251300;51407.94
2021;251350;51420.44
2021;251400;51432.94
2021;251450;51445.44
2021;251500;51457.94
2021;251550;51470.44
2021;251600;51482.94
2021;251650;51495.44
2021;251700;51507.94
2021;251750;51520.44
2021;251800;51532.94
2021;251850;51545.44
2021;251900;51557.94
2021;251950;51570.44
2021;252000;51582.94
2021;252050;51595.44
2021;252100;51607.94
2021;252150;51620.44
2021;252200;51632.94
2021;252250;51645.44
2021;252300;51657.94
2021;252350;51670.44
2021;252400;51682.94
2021;252450;51695.44
2021;252500;51707.94
2021;252550;51720.44
2021;252600;51732.94
2021;252650;51745.44
2021;252700;51757.94
2021;252750;51770.44
2021;252800;51782.94
2021;252850;51795.44
2021;252900;51807.94
2021;252950;51820.44
2021;253000;51832.94
2021;253050;51845.44
2021;253100;51857.94
2021;253150;51870.44
2021;253200;51882.94
2021;253250;51895.44
2021;253300;51907.94
2021;253350;51920.44
2021;253400;51932.94
2021;253450;51945.44
2021;253500;51957.94
2021;253550;51970.44
2021;253600;51982.94
2021;253650;51995.44
2021;253700;52007.94
2021;253750;52020.44
2021;253800;52032.94
2021;253850;52045.44
2021;253900;52057.94
2021;253950;52070.44
2021;254000;52082.94
2021;254050;52095.44
2021;254100;52107.94
2021;254150;52120.44
2021;254200;52132.94
2021;254250;52145.44
2021;254300;52157.94
2021;254350;52170.44
2021;254400;52182.94
2021;254450;52195.44
2021;254500;52207.94
2021;254550;52220.44
2021;254600;52232.94
2021;254650;52245.44
2021;254700;52257.94
2021;254750;52270.44
2021;254800;52282.94
2021;254850;52295.44
2021;254900;52307.94
2021;254950;52320.44
2021;255000;52332.94
2021;255050;52345.44
2021;255100;52357.94
2021;255150;52370.44
2021;255200;52382.94
2021;255250;52395.44
2021;255300;52407.94
2021;255350;52420.44
2021;255400;52432.94
2021;255450;52445.44
2021;255500;52457.94
2021;255550;52470.44
2021;255600;52482.94
2021;255650;52495.44
2021;255700;52507.94
2021;255750;52520.44
2021;255800;52532.94
2021;255850;52545.44
2021;255900;52557.94
2021;255950;52570.44
2021;256000;52582.94
2021;256050;52595.44
2021;256100;52607.94
2021;256150;52620.44
2021;256200;52632.94
2021;256250;52645.44
2021;256300;52657.94
2021;256350;52670.44
2021;256400;52682.94
2021;256450;52695.44
2021;256500;52707.94
2021;256550;52720.44
2021;256600;52732.94
2021;256650;52745.44
2021;256700;52757.94
2021;256750;52770.44
2021;256800;52782.94
2021;256850;52795.44
2021;256900;52807.94
2021;256950;52820.44
2021;257000;52832.94
2021;257050;52845.44
2021;257100;52857.94
2021;257150;52870.44
2021;257200;52882.94
2021;257250;52895.44
2021;257300;52907.94
2021;257350;52920.44
2021;257400;52932.94
2021;257450;52945.44
2021;257500;52957.94
2021;257550;52970.44
2021;257600;52982.94
2021;257650;52995.44
2021;257700;53007.94
2021;257750;53020.44
2021;257800;53032.94
2021;257850;53045.44
2021;257900;53057.94
2021;257950;53070.44
2021;258000;53082.94
2021;258050;53095.44
2021;258100;53107.94
2021;258150;53120.44
2021;258200;53132.94
2021;258250;53145.44
2021;258300;53157.94
2021;258350;53170.44
2021;258400;53182.94
2021;258450;53195.44
2021;258500;53207.94
2021;258550;53220.44
2021;258600;53232.94
2021;258650;53245.44
2021;258700;53257.94
2021;258750;53270.44
2021;258800;53282.94
2021;258850;53295.44
2021;258900;53307.94
2021;258950;53320.44
2021;259000;53332.94
2021;259050;53345.44
2021;259100;53357.94
2021;259150;53370.44
2021;259200;53382.94
2021;259250;53395.44
2021;259300;53407.94
2021;259350;53420.44
2021;259400;53432.94
2021;259450;53445.44
2021;259500;53457.94
2021;259550;53470.44
2021;259600;53482.94
2021;259650;53495.44
2021;259700;53507.94
2021;259750;53520.44
2021;259800;53532.94
2021;259850;53545.44
2021;259900;53557.94
2021;259950;53570.44
2021;260000;53582.94
2021;260050;53595.44
2021;260100;53607.94
2021;260150;53620.44
2021;260200;53632.94
2021;260250;53645.44
2021;260300;53657.94
2021;260350;53670.44
2021;260400;53682.94
2021;260450;53695.44
2021;260500;53707.94
2021;260550;53720.44
2021;260600;53732.94
2021;260650;53745.44
2021;260700;53757.94
2021;260750;53770.44
2021;260800;53782.94
2021;260850;53795.44
2021;260900;53807.94
2021;260950;53820.44
2021;261000;53832.94
2021;261050;53845.44
2021;261100;53857.94
2021;261150;53870.44
2021;261200;53882.94
2021;261250;53895.44
2021;261300;53907.94
2021;261350;53920.44
2021;261400;53932.94
2021;261450;53945.44
2021;261500;53957.94
2021;261550;53970.44
2021;261600;53982.94
2021;261650;53995.44
2021;261700;54007.94
2021;261750;54020.44
2021;261800;54032.94
2021;261850;54045.44
2021;261900;54057.94
2021;261950;54070.44
2021;262000;54082.94
2021;262050;54095.44
2021;262100;54107.94
2021;262150;54120.44
2021;262200;54132.94
2021;262250;54145.44
2021;262300;54157.94
2021;262350;54170.44
2021;262400;54182.94
2021;262450;54195.44
2021;262500;54207.94
2021;262550;54220.44
2021;262600;54232.94
2021;262650;54245.44
2021;262700;54257.94
2021;262750;54270.44
2021;262800;54282.94
2021;262850;54295.44
2021;262900;54307.94
2021;262950;54320.44
2021;263000;54332.94
2021;263050;54345.44
2021;263100;54357.94
2021;263150;54370.44
2021;263200;54382.94
2021;263250;54395.44
2021;263300;54407.94
2021;263350;54420.44
2021;263400;54432.94
2021;263450;54445.44
2021;263500;54457.94
2021;263550;54470.44
2021;263600;54482.94
2021;263650;54495.44
2021;263700;54507.94
2021;263750;54520.44
2021;263800;54532.94
2021;263850;54545.44
2021;263900;54557.94
2021;263950;54570.44
2021;264000;54582.94
2021;264050;54595.44
2021;264100;54607.94
2021;264150;54620.44
2021;264200;54632.94
2021;264250;54645.44
2021;264300;54657.94
2021;264350;54670.44
2021;264400;54682.94
2021;264450;54695.44
2021;264500;54707.94
2021;264550;54720.44
2021;264600;54732.94
2021;264650;54745.44
2021;264700;54757.94
2021;264750;54770.44
2021;264800;54782.94
2021;264850;54795.44
2021;264900;54807.94
2021;264950;54820.44
2021;265000;54832.94
2021;265050;54845.44
2021;265100;54857.94
2021;265150;54870.44
2021;265200;54882.94
2021;265250;54895.44
2021;265300;54907.94
2021;265350;54920.44
2021;265400;54932.94
2021;265450;54945.44
2021;265500;54957.94
2021;265550;54970.44
2021;265600;54982.94
2021;265650;54995.44
2021;265700;55007.94
2021;265750;55020.44
2021;265800;55032.94
2021;265850;55045.44
2021;265900;55057.94
2021;265950;55070.44
2021;266000;55082.94
2021;266050;55095.44
2021;266100;55107.94
2021;266150;55120.44
2021;266200;55132.94
2021;266250;55145.44
2021;266300;55157.94
2021;266350;55170.44
2021;266400;55182.94
2021;266450;55195.44
2021;266500;55207.94
2021;266550;55220.44
2021;266600;55232.94
2021;266650;55245.44
2021;266700;55257.94
2021;266750;55270.44
2021;266800;55282.94
2021;266850;55295.44
2021;266900;55307.94
2021;266950;55320.44
2021;267000;55332.94
2021;267050;55345.44
2021;267100;55357.94
2021;267150;55370.44
2021;267200;55382.94
2021;267250;55395.44
2021;267300;55407.94
2021;267350;55420.44
2021;267400;55432.94
2021;267450;55445.44
2021;267500;55457.94
2021;267550;55470.44
2021;267600;55482.94
2021;267650;55495.44
2021;267700;55507.94
2021;267750;55520.44
2021;267800;55532.94
2021;267850;55545.44
2021;267900;55557.94
2021;267950;55570.44
2021;268000;55582.94
2021;268050;55595.44
2021;268100;55607.94
2021;268150;55620.44
2021;268200;55632.94
2021;268250;55645.44
2021;268300;55657.94
2021;268350;55670.44
2021;268400;55682.94
2021;268450;55695.44
2021;268500;55707.94
2021;268550;55720.44
2021;268600;55732.94
2021;268650;55745.44
2021;268700;55757.94
2021;268750;55770.44
2021;268800;55782.94
2021;268850;55795.44
2021;268900;55807.94
2021;268950;55820.44
2021;269000;55832.94
2021;269050;55845.44
2021;269100;55857.94
2021;269150;55870.44
2021;269200;55882.94
2021;269250;55895.44
2021;269300;55907.94
2021;269350;55920.44
2021;269400;55932.94
2021;269450;55945.44
2021;269500;55957.94
2021;269550;55970.44
2021;269600;55982.94
2021;269650;55995.44
2021;269700;56007.94
2021;269750;56020.44
2021;269800;56032.94
2021;269850;56045.44
2021;269900;56057.94
2021;269950;56070.44
2021;270000;56082.94
2021;270050;56095.44
2021;270100;56107.94
2021;270150;56120.44
2021;270200;56132.94
2021;270250;56145.44
2021;270300;56157.94
2021;270350;56170.44
2021;270400;56182.94
2021;270450;56195.44
2021;270500;56207.94
2021;270550;56220.44
2021;270600;56232.94
2021;270650;56245.44
2021;270700;56257.94
2021;270750;56270.44
2021;270800;56282.94
2021;270850;56295.44
2021;270900;56307.94
2021;270950;56320.44
2021;271000;56332.94
2021;271050;56345.44
2021;271100;56357.94
2021;271150;56370.44
2021;271200;56382.94
2021;271250;56395.44
2021;271300;56407.94
2021;271350;56420.44
2021;271400;56432.94
2021;271450;56445.44
2021;271500;56457.94
2021;271550;56470.44
2021;271600;56482.94
2021;271650;56495.44
2021;271700;56507.94
2021;271750;56520.44
2021;271800;56532.94
2021;271850;56545.44
2021;271900;56557.94
2021;271950;56570.44
2021;272000;56582.94
2021;272050;56595.44
2021;272100;56607.94
2021;272150;56620.44
2021;272200;56632.94
2021;272250;56645.44
2021;272300;56657.94
2021;272350;56670.44
2021;272400;56682.94
2021;272450;56695.44
2021;272500;56707.94
2021;272550;56720.44
2021;272600;56732.94
2021;272650;56745.44
2021;272700;56757.94
2021;272750;56770.44
2021;272800;56782.94
2021;272850;56795.44
2021;272900;56807.94
2021;272950;56820.44
2021;273000;56832.94
2021;273050;56845.44
2021;273100;56857.94
2021;273150;56870.44
2021;273200;56882.94
2021;273250;56895.44
2021;273300;56907.94
2021;273350;56920.44
2021;273400;56932.94
2021;273450;56945.44
2021;273500;56957.94
2021;273550;56970.44
2021;273600;56982.94
2021;273650;56995.44
2021;273700;57007.94
2021;273750;57020.44
2021;273800;57032.94
2021;273850;57045.44
2021;273900;57057.94
2021;273950;57070.44
2021;274000;57082.94
2021;274050;57095.44
2021;274100;57107.94
2021;274150;57120.44
2021;274200;57132.94
2021;274250;57145.44
2021;274300;57157.94
2021;274350;57170.44
2021;274400;57182.94
2021;274450;57195.44
2021;274500;57207.94
2021;274550;57220.44
2021;274600;57232.94
2021;274650;57245.44
2021;274700;57257.94
2021;274750;57270.44
2021;274800;57282.94
2021;274850;57295.44
2021;274900;57307.94
2021;274950;57320.44
2021;275000;57332.94
2021;275050;57345.44
2021;275100;57357.94
2021;275150;57370.44
2021;275200;57382.94
2021;275250;57395.44
2021;275300;57407.94
2021;275350;57420.44
2021;275400;57432.94
2021;275450;57445.44
2021;275500;57457.94
2021;275550;57470.44
2021;275600;57482.94
2021;275650;57495.44
2021;275700;57507.94
2021;275750;57520.44
2021;275800;57532.94
2021;275850;57545.44
2021;275900;57557.94
2021;275950;57570.44
2021;276000;57582.94
2021;276050;57595.44
2021;276100;57607.94
2021;276150;57620.44
2021;276200;57632.94
2021;276250;57645.44
2021;276300;57657.94
2021;276350;57670.44
2021;276400;57682.94
2021;276450;57695.44
2021;276500;57707.94
2021;276550;57720.44
2021;276600;57732.94
2021;276650;57745.44
2021;276700;57757.94
2021;276750;57770.44
2021;276800;57782.94
2021;276850;57795.44
2021;276900;57807.94
2021;276950;57820.44
2021;277000;57832.94
2021;277050;57845.44
2021;277100;57857.94
2021;277150;57870.44
2021;277200;57882.94
2021;277250;57895.44
2021;277300;57907.94
2021;277350;57920.44
2021;277400;57932.94
2021;277450;57945.44
2021;277500;57957.94
2021;277550;57970.44
2021;277600;57982.94
2021;277650;57995.44
2021;277700;58007.94
2021;277750;58020.44
2021;277800;58032.94
2021;277850;58045.44
2021;277900;58057.94
2021;277950;58070.44
2021;278000;58082.94
2021;278050;58095.44
2021;278100;58107.94
2021;278150;58120.44
2021;278200;58132.94
2021;278250;58145.44
2021;278300;58157.94
2021;278350;58170.44
2021;278400;58182.94
2021;278450;58195.44
2021;278500;58207.94
2021;278550;58220.44
2021;278600;58232.94
2021;278650;58245.44
2021;278700;58257.94
2021;278750;58270.44
2021;278800;58282.94
2021;278850;58295.44
2021;278900;58307.94
2021;278950;58320.44
2021;279000;58332.94
2021;279050;58345.44
2021;279100;58357.94
2021;279150;58370.44
2021;279200;58382.94
2021;279250;58395.44
2021;279300;58407.94
2021;279350;58420.44
2021;279400;58432.94
2021;279450;58445.44
2021;279500;58457.94
2021;279550;58470.44
2021;279600;58482.94
2021;279650;58495.44
2021;279700;58507.94
2021;279750;58520.44
2021;279800;58532.94
2021;279850;58545.44
2021;279900;58557.94
2021;279950;58570.44
2021;280000;58582.94
2021;280050;58595.44
2021;280100;58607.94
2021;280150;58620.44
2021;280200;58632.94
2021;280250;58645.44
2021;280300;58657.94
2021;280350;58670.44
2021;280400;58682.94
2021;280450;58695.44
2021;280500;58707.94
2021;280550;58720.44
2021;280600;58732.94
2021;280650;58745.44
2021;280700;58757.94
2021;280750;58770.44
2021;280800;58782.94
2021;280850;58795.44
2021;280900;58807.94
2021;280950;58820.44
2021;281000;58832.94
2021;281050;58845.44
2021;281100;58857.94
2021;281150;58870.44
2021;281200;58882.94
2021;281250;58895.44
2021;281300;58907.94
2021;281350;58920.44
2021;281400;58932.94
2021;281450;58945.44
2021;281500;58957.94
2021;281550;58970.44
2021;281600;58982.94
2021;281650;58995.44
2021;281700;59007.94
2021;281750;59020.44
2021;281800;59032.94
2021;281850;59045.44
2021;281900;59057.94
2021;281950;59070.44
2021;282000;59082.94
2021;282050;59095.44
2021;282100;59107.94
2021;282150;59120.44
2021;282200;59132.94
2021;282250;59145.44
2021;282300;59157.94
2021;282350;59170.44
2021;282400;59182.94
2021;282450;59195.44
2021;282500;59207.94
2021;282550;59220.44
2021;282600;59232.94
2021;282650;59245.44
2021;282700;59257.94
2021;282750;59270.44
